,Site,Year,Species,Temperature,Temp_Range
21523,PRWI 8,2014,Northern Cardinal,21.0,20-30
21524,PRWI 9,2014,Wood Thrush,21.0,20-30
21525,PRWI 9,2014,Red-eyed Vireo,21.0,20-30
21526,PRWI 9,2014,Ovenbird,21.0,20-30
21527,PRWI 9,2014,Acadian Flycatcher,21.0,20-30
21528,PRWI 9,2014,Mourning Dove,21.0,20-30
21529,PRWI 9,2014,Eastern Tufted Titmouse,21.0,20-30
21530,PRWI 9,2014,Eastern Wood-Pewee,21.0,20-30
21531,PRWI 9,2014,Carolina Chickadee,21.0,20-30
21532,PRWI 9,2014,Blue Jay,21.0,20-30
21533,PRWI 9,2014,Blue-gray Gnatcatcher,21.0,20-30
21534,PRWI 14,2014,Eastern Tufted Titmouse,22.39999962,20-30
21535,PRWI 14,2014,Wood Thrush,22.39999962,20-30
21536,PRWI 14,2014,Worm-eating Warbler,22.39999962,20-30
21537,PRWI 14,2014,White-breasted Nuthatch,22.39999962,20-30
21538,PRWI 14,2014,Red-eyed Vireo,22.39999962,20-30
21539,PRWI 14,2014,Fish Crow,22.39999962,20-30
21540,PRWI 14,2014,Carolina Chickadee,22.39999962,20-30
21541,PRWI 14,2014,Carolina Chickadee,22.39999962,20-30
21542,PRWI 14,2014,Carolina Chickadee,22.39999962,20-30
21543,PRWI 14,2014,Blue-gray Gnatcatcher,22.39999962,20-30
21544,PRWI 14,2014,American Crow,22.39999962,20-30
21545,PRWI 14,2014,Acadian Flycatcher,22.39999962,20-30
21546,PRWI 14,2014,Louisiana Waterthrush,22.39999962,20-30
21547,PRWI 8,2014,Red-eyed Vireo,21.70000076,20-30
21548,PRWI 8,2014,Ovenbird,21.70000076,20-30
21549,PRWI 8,2014,White-breasted Nuthatch,21.70000076,20-30
21550,PRWI 8,2014,Scarlet Tanager,21.70000076,20-30
21551,PRWI 8,2014,Red-eyed Vireo,21.70000076,20-30
21552,PRWI 8,2014,Pine Warbler,21.70000076,20-30
21553,PRWI 8,2014,Ovenbird,21.70000076,20-30
21554,PRWI 8,2014,Mourning Dove,21.70000076,20-30
21555,PRWI 8,2014,Eastern Tufted Titmouse,21.70000076,20-30
21556,PRWI 8,2014,Eastern Tufted Titmouse,21.70000076,20-30
21557,PRWI 8,2014,Eastern Wood-Pewee,21.70000076,20-30
21558,PRWI 8,2014,Blue Jay,21.70000076,20-30
21559,PRWI 8,2014,Acadian Flycatcher,21.70000076,20-30
21560,PRWI 8,2014,Acadian Flycatcher,21.70000076,20-30
21561,PRWI 8,2014,Blue-gray Gnatcatcher,21.70000076,20-30
21562,PRWI 8,2014,Pileated Woodpecker,21.70000076,20-30
21563,PRWI 8,2014,Red-eyed Vireo,20.79999924,20-30
21564,PRWI 8,2014,Unidentified Chickadee,20.79999924,20-30
21565,PRWI 8,2014,Wood Thrush,20.79999924,20-30
21566,PRWI 8,2014,American Goldfinch,20.79999924,20-30
21567,PRWI 8,2014,American Robin,20.79999924,20-30
21568,PRWI 8,2014,Eastern Wood-Pewee,20.79999924,20-30
21569,PRWI 8,2014,Acadian Flycatcher,20.79999924,20-30
21570,PRWI 8,2014,American Goldfinch,20.79999924,20-30
21571,PRWI 8,2014,Red-eyed Vireo,20.79999924,20-30
21572,PRWI 8,2014,Ovenbird,20.79999924,20-30
21573,PRWI 8,2014,Eastern Tufted Titmouse,20.79999924,20-30
21574,PRWI 8,2014,Acadian Flycatcher,20.79999924,20-30
21575,PRWI 8,2014,Ovenbird,20.79999924,20-30
21576,PRWI 8,2014,Red-eyed Vireo,20.79999924,20-30
21577,PRWI 10,2014,Yellow-throated Vireo,20.20000076,20-30
21578,PRWI 10,2014,Hooded Warbler,20.20000076,20-30
21579,PRWI 10,2014,American Crow,20.20000076,20-30
21580,PRWI 10,2014,Red-shouldered Hawk,20.20000076,20-30
21581,PRWI 10,2014,Worm-eating Warbler,20.20000076,20-30
21582,PRWI 10,2014,Blue-gray Gnatcatcher,20.20000076,20-30
21583,PRWI 10,2014,Acadian Flycatcher,20.20000076,20-30
21584,PRWI 10,2014,Eastern Tufted Titmouse,20.20000076,20-30
21585,PRWI 10,2014,Mourning Dove,20.20000076,20-30
21586,PRWI 10,2014,Red-eyed Vireo,20.20000076,20-30
21587,PRWI 10,2014,Worm-eating Warbler,20.20000076,20-30
21588,PRWI 10,2014,Eastern Wood-Pewee,20.20000076,20-30
21589,PRWI 10,2014,Scarlet Tanager,20.20000076,20-30
21590,PRWI 10,2014,Red-bellied Woodpecker,20.20000076,20-30
21591,PRWI 10,2014,Ovenbird,20.20000076,20-30
21592,PRWI 10,2014,Northern Cardinal,20.39999962,20-30
21593,PRWI 10,2014,Carolina Chickadee,20.39999962,20-30
21594,PRWI 10,2014,Chipping Sparrow,20.39999962,20-30
21595,PRWI 10,2014,Chipping Sparrow,20.39999962,20-30
21596,PRWI 10,2014,Eastern Wood-Pewee,20.39999962,20-30
21597,PRWI 10,2014,American Crow,20.39999962,20-30
21598,PRWI 10,2014,Mourning Dove,20.39999962,20-30
21599,PRWI 10,2014,American Robin,20.39999962,20-30
21600,PRWI 10,2014,Ovenbird,20.39999962,20-30
21601,PRWI 10,2014,Red-bellied Woodpecker,20.39999962,20-30
21602,PRWI 10,2014,Red-eyed Vireo,20.39999962,20-30
21603,PRWI 10,2014,Yellow-throated Vireo,20.39999962,20-30
21604,PRWI 10,2014,Eastern Wood-Pewee,20.39999962,20-30
21605,PRWI 10,2014,Carolina Chickadee,20.39999962,20-30
21606,PRWI 10,2014,Carolina Chickadee,20.39999962,20-30
21607,PRWI 9,2014,Red-eyed Vireo,21.0,20-30
21608,PRWI 9,2014,American Crow,21.0,20-30
21609,PRWI 9,2014,Wood Thrush,21.0,20-30
21610,PRWI 9,2014,American Crow,21.0,20-30
21611,PRWI 9,2014,Acadian Flycatcher,21.0,20-30
21612,PRWI 9,2014,Blue-gray Gnatcatcher,21.0,20-30
21613,PRWI 9,2014,Blue Jay,21.0,20-30
21614,PRWI 9,2014,Pine Warbler,21.0,20-30
21615,PRWI 9,2014,Red-eyed Vireo,21.0,20-30
21616,PRWI 9,2014,Red-eyed Vireo,21.0,20-30
21617,PRWI 9,2014,Scarlet Tanager,21.0,20-30
21618,PRWI 9,2014,Unidentified Woodpecker,21.0,20-30
21619,PRWI 9,2014,Ovenbird,21.0,20-30
21620,PRWI 9,2014,Wood Thrush,21.0,20-30
21621,PRWI 6,2014,Ovenbird,21.89999962,20-30
21622,PRWI 6,2014,Eastern Tufted Titmouse,21.89999962,20-30
21623,PRWI 6,2014,Blue-gray Gnatcatcher,21.89999962,20-30
21624,PRWI 6,2014,Blue-gray Gnatcatcher,21.89999962,20-30
21625,PRWI 6,2014,Northern Parula,21.89999962,20-30
21626,PRWI 6,2014,Northern Parula,21.89999962,20-30
21627,PRWI 6,2014,Hooded Warbler,21.89999962,20-30
21628,PRWI 6,2014,Ovenbird,21.89999962,20-30
21629,PRWI 6,2014,Red-bellied Woodpecker,21.89999962,20-30
21630,PRWI 6,2014,Carolina Chickadee,21.89999962,20-30
21631,PRWI 6,2014,White-breasted Nuthatch,21.89999962,20-30
21632,PRWI 6,2014,Wood Thrush,21.89999962,20-30
21633,PRWI 6,2014,Wood Thrush,21.89999962,20-30
21634,PRWI 6,2014,American Crow,21.89999962,20-30
21635,PRWI 6,2014,Acadian Flycatcher,21.89999962,20-30
21636,PRWI 6,2014,Red-eyed Vireo,21.89999962,20-30
21637,PRWI 6,2014,Wood Thrush,25.29999924,20-30
21638,PRWI 6,2014,Eastern Wood-Pewee,25.29999924,20-30
21639,PRWI 6,2014,Eastern Wood-Pewee,25.29999924,20-30
21640,PRWI 6,2014,Eastern Tufted Titmouse,25.29999924,20-30
21641,PRWI 6,2014,American Crow,25.29999924,20-30
21642,PRWI 6,2014,American Robin,25.29999924,20-30
21643,PRWI 6,2014,Eastern Tufted Titmouse,25.29999924,20-30
21644,PRWI 6,2014,Hooded Warbler,25.29999924,20-30
21645,PRWI 6,2014,White-eyed Vireo,25.29999924,20-30
21646,PRWI 6,2014,Northern Cardinal,25.29999924,20-30
21647,PRWI 6,2014,Mourning Dove,25.29999924,20-30
21648,PRWI 6,2014,Eastern Towhee,25.29999924,20-30
21649,PRWI 6,2014,Blue Jay,25.29999924,20-30
21650,PRWI 6,2014,Blue Jay,25.29999924,20-30
21651,PRWI 6,2014,Turkey Vulture,25.29999924,20-30
21652,PRWI 8,2014,Great Crested Flycatcher,23.29999924,20-30
21653,PRWI 8,2014,Brown-headed Cowbird,23.29999924,20-30
21654,PRWI 8,2014,Eastern Wood-Pewee,23.29999924,20-30
21655,PRWI 8,2014,Hooded Warbler,23.29999924,20-30
21656,PRWI 8,2014,Red-eyed Vireo,23.29999924,20-30
21657,PRWI 8,2014,White-breasted Nuthatch,23.29999924,20-30
21658,PRWI 8,2014,Mourning Dove,23.29999924,20-30
21659,PRWI 8,2014,Ovenbird,23.29999924,20-30
21660,PRWI 8,2014,Yellow-throated Vireo,23.29999924,20-30
21661,PRWI 8,2014,Unidentified Chickadee,23.29999924,20-30
21662,PRWI 8,2014,Red-eyed Vireo,23.29999924,20-30
21663,PRWI 8,2014,Red-eyed Vireo,23.29999924,20-30
21664,PRWI 8,2014,Pine Warbler,23.29999924,20-30
21665,PRWI 8,2014,Eastern Tufted Titmouse,23.29999924,20-30
21666,PRWI 2,2014,Brown-headed Cowbird,20.0,10-20
21667,PRWI 2,2014,White-breasted Nuthatch,20.0,10-20
21668,PRWI 2,2014,Scarlet Tanager,20.0,10-20
21669,PRWI 2,2014,Scarlet Tanager,20.0,10-20
21670,PRWI 2,2014,Red-eyed Vireo,20.0,10-20
21671,PRWI 2,2014,Ovenbird,20.0,10-20
21672,PRWI 2,2014,Carolina Chickadee,20.0,10-20
21673,PRWI 2,2014,Acadian Flycatcher,20.0,10-20
21674,PRWI 2,2014,Ovenbird,20.0,10-20
21675,PRWI 1,2014,American Robin,18.5,10-20
21676,PRWI 1,2014,Yellow-billed Cuckoo,18.5,10-20
21677,PRWI 1,2014,Wood Thrush,18.5,10-20
21678,PRWI 1,2014,Wood Thrush,18.5,10-20
21679,PRWI 1,2014,Red-eyed Vireo,18.5,10-20
21680,PRWI 1,2014,Red-bellied Woodpecker,18.5,10-20
21681,PRWI 1,2014,Ovenbird,18.5,10-20
21682,PRWI 1,2014,Mourning Dove,18.5,10-20
21683,PRWI 1,2014,Blue-gray Gnatcatcher,18.5,10-20
21684,PRWI 1,2014,Hooded Warbler,18.5,10-20
21685,PRWI 1,2014,Eastern Wood-Pewee,18.5,10-20
21686,PRWI 1,2014,Wood Thrush,18.5,10-20
21687,PRWI 1,2014,Acadian Flycatcher,18.5,10-20
21688,PRWI 1,2014,Acadian Flycatcher,18.5,10-20
21689,PRWI 1,2014,Eastern Wood-Pewee,18.5,10-20
21690,PRWI 1,2014,American Crow,18.5,10-20
21691,PRWI 4,2014,American Robin,19.70000076,10-20
21692,PRWI 4,2014,Eastern Wood-Pewee,19.70000076,10-20
21693,PRWI 4,2014,Chipping Sparrow,19.70000076,10-20
21694,PRWI 4,2014,Eastern Wood-Pewee,19.70000076,10-20
21695,PRWI 4,2014,American Robin,19.70000076,10-20
21696,PRWI 4,2014,American Robin,19.70000076,10-20
21697,PRWI 4,2014,Mourning Dove,19.70000076,10-20
21698,PRWI 4,2014,Red-eyed Vireo,19.70000076,10-20
21699,PRWI 4,2014,Whip-poor-will,19.70000076,10-20
21700,PRWI 4,2014,Mourning Dove,19.70000076,10-20
21701,PRWI 4,2014,Blue-gray Gnatcatcher,19.70000076,10-20
21702,PRWI 4,2014,American Crow,19.70000076,10-20
21703,PRWI 1,2014,Northern Flicker,19.10000038,10-20
21704,PRWI 1,2014,Ovenbird,19.10000038,10-20
21705,PRWI 1,2014,Red-bellied Woodpecker,19.10000038,10-20
21706,PRWI 1,2014,Red-eyed Vireo,19.10000038,10-20
21707,PRWI 1,2014,Red-eyed Vireo,19.10000038,10-20
21708,PRWI 1,2014,Scarlet Tanager,19.10000038,10-20
21709,PRWI 1,2014,Yellow-billed Cuckoo,19.10000038,10-20
21710,PRWI 1,2014,Eastern Tufted Titmouse,19.10000038,10-20
21711,PRWI 1,2014,Acadian Flycatcher,19.10000038,10-20
21712,PRWI 1,2014,Eastern Wood-Pewee,19.10000038,10-20
21713,PRWI 1,2014,Blue-gray Gnatcatcher,19.10000038,10-20
21714,PRWI 1,2014,Blue Jay,19.10000038,10-20
21715,PRWI 1,2014,Acadian Flycatcher,19.10000038,10-20
21716,PRWI 4,2014,Red-eyed Vireo,19.20000076,10-20
21717,PRWI 4,2014,Acadian Flycatcher,19.20000076,10-20
21718,PRWI 4,2014,Acadian Flycatcher,19.20000076,10-20
21719,PRWI 4,2014,Brown-headed Cowbird,19.20000076,10-20
21720,PRWI 4,2014,Eastern Tufted Titmouse,19.20000076,10-20
21721,PRWI 4,2014,Northern Cardinal,19.20000076,10-20
21722,PRWI 4,2014,Northern Flicker,19.20000076,10-20
21723,PRWI 4,2014,Ovenbird,19.20000076,10-20
21724,PRWI 4,2014,Eastern Wood-Pewee,19.20000076,10-20
21725,PRWI 4,2014,Red-eyed Vireo,19.20000076,10-20
21726,PRWI 4,2014,White-breasted Nuthatch,19.20000076,10-20
21727,PRWI 4,2014,Wood Thrush,19.20000076,10-20
21728,PRWI 4,2014,Northern Parula,19.20000076,10-20
21729,PRWI 4,2014,Mourning Dove,19.20000076,10-20
21730,PRWI 3,2014,Unidentified Woodpecker,19.10000038,10-20
21731,PRWI 3,2014,Acadian Flycatcher,19.10000038,10-20
21732,PRWI 3,2014,Blue-gray Gnatcatcher,19.10000038,10-20
21733,PRWI 3,2014,Brown-headed Cowbird,19.10000038,10-20
21734,PRWI 3,2014,Carolina Wren,19.10000038,10-20
21735,PRWI 3,2014,Eastern Towhee,19.10000038,10-20
21736,PRWI 3,2014,Eastern Tufted Titmouse,19.10000038,10-20
21737,PRWI 3,2014,Northern Parula,19.10000038,10-20
21738,PRWI 3,2014,Ovenbird,19.10000038,10-20
21739,PRWI 3,2014,Red-eyed Vireo,19.10000038,10-20
21740,PRWI 3,2014,Scarlet Tanager,19.10000038,10-20
21741,PRWI 3,2014,White-breasted Nuthatch,19.10000038,10-20
21742,PRWI 3,2014,Wood Thrush,19.10000038,10-20
21743,PRWI 3,2014,Yellow-throated Vireo,19.10000038,10-20
21744,PRWI 3,2014,Mourning Dove,19.10000038,10-20
21745,PRWI 3,2014,Acadian Flycatcher,19.10000038,10-20
21746,PRWI 3,2014,Red-eyed Vireo,19.10000038,10-20
21747,PRWI 3,2014,Northern Parula,19.10000038,10-20
21748,PRWI 2,2014,Eastern Wood-Pewee,19.79999924,10-20
21749,PRWI 2,2014,Eastern Tufted Titmouse,19.79999924,10-20
21750,PRWI 2,2014,Acadian Flycatcher,19.79999924,10-20
21751,PRWI 2,2014,Acadian Flycatcher,19.79999924,10-20
21752,PRWI 2,2014,Carolina Chickadee,19.79999924,10-20
21753,PRWI 2,2014,Eastern Tufted Titmouse,19.79999924,10-20
21754,PRWI 2,2014,Mourning Dove,19.79999924,10-20
21755,PRWI 2,2014,Ovenbird,19.79999924,10-20
21756,PRWI 2,2014,Red-eyed Vireo,19.79999924,10-20
21757,PRWI 2,2014,Carolina Chickadee,19.79999924,10-20
21758,PRWI 2,2014,White-breasted Nuthatch,19.79999924,10-20
21759,PRWI 2,2014,Wood Thrush,19.79999924,10-20
21760,PRWI 2,2014,Wood Thrush,19.79999924,10-20
21761,PRWI 2,2014,Red-eyed Vireo,19.79999924,10-20
21762,PRWI 2,2014,Downy Woodpecker,19.79999924,10-20
21763,PRWI 4,2014,Ovenbird,18.89999962,10-20
21764,PRWI 4,2014,Acadian Flycatcher,18.89999962,10-20
21765,PRWI 4,2014,Red-bellied Woodpecker,18.89999962,10-20
21766,PRWI 4,2014,Acadian Flycatcher,18.89999962,10-20
21767,PRWI 4,2014,Brown-headed Cowbird,18.89999962,10-20
21768,PRWI 4,2014,Carolina Wren,18.89999962,10-20
21769,PRWI 4,2014,Eastern Wood-Pewee,18.89999962,10-20
21770,PRWI 4,2014,Eastern Tufted Titmouse,18.89999962,10-20
21771,PRWI 4,2014,Northern Parula,18.89999962,10-20
21772,PRWI 4,2014,Red-bellied Woodpecker,18.89999962,10-20
21773,PRWI 4,2014,Red-eyed Vireo,18.89999962,10-20
21774,PRWI 4,2014,Red-eyed Vireo,18.89999962,10-20
21775,PRWI 4,2014,Red-eyed Vireo,18.89999962,10-20
21776,PRWI 4,2014,White-breasted Nuthatch,18.89999962,10-20
21777,PRWI 4,2014,Wood Thrush,18.89999962,10-20
21778,PRWI 1,2014,Acadian Flycatcher,18.79999924,10-20
21779,PRWI 1,2014,Acadian Flycatcher,18.79999924,10-20
21780,PRWI 1,2014,American Robin,18.79999924,10-20
21781,PRWI 1,2014,Blue-gray Gnatcatcher,18.79999924,10-20
21782,PRWI 1,2014,Carolina Wren,18.79999924,10-20
21783,PRWI 1,2014,Downy Woodpecker,18.79999924,10-20
21784,PRWI 1,2014,Mourning Dove,18.79999924,10-20
21785,PRWI 1,2014,Ovenbird,18.79999924,10-20
21786,PRWI 1,2014,Red-eyed Vireo,18.79999924,10-20
21787,PRWI 1,2014,Wood Thrush,18.79999924,10-20
21788,PRWI 1,2014,Ovenbird,18.79999924,10-20
21789,PRWI 1,2014,Scarlet Tanager,18.79999924,10-20
21790,PRWI 1,2014,Red-bellied Woodpecker,18.79999924,10-20
21791,PRWI 2,2014,Ovenbird,19.20000076,10-20
21792,PRWI 2,2014,Scarlet Tanager,19.20000076,10-20
21793,PRWI 2,2014,Scarlet Tanager,19.20000076,10-20
21794,PRWI 2,2014,Red-eyed Vireo,19.20000076,10-20
21795,PRWI 2,2014,Red-bellied Woodpecker,19.20000076,10-20
21796,PRWI 2,2014,Eastern Tufted Titmouse,19.20000076,10-20
21797,PRWI 2,2014,Eastern Wood-Pewee,19.20000076,10-20
21798,PRWI 2,2014,Wood Thrush,19.20000076,10-20
21799,PRWI 2,2014,Blue Jay,19.20000076,10-20
21800,PRWI 2,2014,Blue-gray Gnatcatcher,19.20000076,10-20
21801,PRWI 2,2014,Acadian Flycatcher,19.20000076,10-20
21802,PRWI 2,2014,Blue Jay,19.20000076,10-20
21803,PRWI 2,2014,Red-bellied Woodpecker,19.20000076,10-20
21804,PRWI 4,2014,Ovenbird,19.0,10-20
21805,PRWI 4,2014,Northern Parula,19.0,10-20
21806,PRWI 4,2014,Hooded Warbler,19.0,10-20
21807,PRWI 4,2014,Eastern Tufted Titmouse,19.0,10-20
21808,PRWI 4,2014,Eastern Tufted Titmouse,19.0,10-20
21809,PRWI 4,2014,Ovenbird,19.0,10-20
21810,PRWI 4,2014,Yellow-throated Vireo,19.0,10-20
21811,PRWI 4,2014,Ovenbird,19.0,10-20
21812,PRWI 4,2014,Red-eyed Vireo,19.0,10-20
21813,PRWI 4,2014,Scarlet Tanager,19.0,10-20
21814,PRWI 4,2014,Unidentified Woodpecker,19.0,10-20
21815,PRWI 4,2014,Eastern Wood-Pewee,19.0,10-20
21816,PRWI 4,2014,Blue-gray Gnatcatcher,19.0,10-20
21817,PRWI 4,2014,Wood Thrush,19.0,10-20
21818,PRWI 4,2014,Acadian Flycatcher,19.0,10-20
21819,PRWI 4,2014,American Crow,19.0,10-20
21820,PRWI 4,2014,Red-bellied Woodpecker,19.0,10-20
21821,PRWI 2,2014,Red-eyed Vireo,21.10000038,20-30
21822,PRWI 2,2014,Red-eyed Vireo,21.10000038,20-30
21823,PRWI 2,2014,Ovenbird,21.10000038,20-30
21824,PRWI 2,2014,Red-eyed Vireo,21.10000038,20-30
21825,PRWI 2,2014,Wood Thrush,21.10000038,20-30
21826,PRWI 2,2014,Blue-gray Gnatcatcher,21.10000038,20-30
21827,PRWI 2,2014,Pileated Woodpecker,21.10000038,20-30
21828,PRWI 2,2014,Carolina Chickadee,21.10000038,20-30
21829,PRWI 2,2014,Carolina Chickadee,21.10000038,20-30
21830,PRWI 2,2014,Eastern Tufted Titmouse,21.10000038,20-30
21831,PRWI 2,2014,Ovenbird,21.10000038,20-30
21832,PRWI 2,2014,Acadian Flycatcher,21.10000038,20-30
21833,PRWI 1,2014,Yellow-throated Vireo,19.0,10-20
21834,PRWI 1,2014,Acadian Flycatcher,19.0,10-20
21835,PRWI 1,2014,American Crow,19.0,10-20
21836,PRWI 1,2014,American Crow,19.0,10-20
21837,PRWI 1,2014,Wood Thrush,19.0,10-20
21838,PRWI 1,2014,American Robin,19.0,10-20
21839,PRWI 1,2014,Eastern Tufted Titmouse,19.0,10-20
21840,PRWI 1,2014,Eastern Tufted Titmouse,19.0,10-20
21841,PRWI 1,2014,Red-eyed Vireo,19.0,10-20
21842,PRWI 1,2014,Scarlet Tanager,19.0,10-20
21843,PRWI 1,2014,Wood Thrush,19.0,10-20
21844,PRWI 1,2014,Eastern Wood-Pewee,19.5,10-20
21845,PRWI 1,2014,American Goldfinch,19.5,10-20
21846,PRWI 1,2014,Scarlet Tanager,19.5,10-20
21847,PRWI 1,2014,Wood Thrush,19.5,10-20
21848,PRWI 1,2014,Wood Thrush,19.5,10-20
21849,PRWI 1,2014,Ovenbird,19.5,10-20
21850,PRWI 1,2014,Red-bellied Woodpecker,19.5,10-20
21851,PRWI 1,2014,Ovenbird,19.5,10-20
21852,PRWI 1,2014,Yellow-billed Cuckoo,19.5,10-20
21853,PRWI 1,2014,Ovenbird,19.5,10-20
21854,PRWI 2,2014,Mourning Dove,19.39999962,10-20
21855,PRWI 2,2014,American Robin,19.39999962,10-20
21856,PRWI 2,2014,Red-eyed Vireo,19.39999962,10-20
21857,PRWI 2,2014,Acadian Flycatcher,19.39999962,10-20
21858,PRWI 2,2014,Wood Thrush,19.39999962,10-20
21859,PRWI 2,2014,Scarlet Tanager,19.39999962,10-20
21860,PRWI 2,2014,Red-eyed Vireo,19.39999962,10-20
21861,PRWI 2,2014,Eastern Tufted Titmouse,19.39999962,10-20
21862,PRWI 2,2014,Ovenbird,19.39999962,10-20
21863,PRWI 2,2014,Pine Warbler,19.39999962,10-20
21864,PRWI 2,2014,Pine Warbler,19.39999962,10-20
21865,PRWI 2,2014,Scarlet Tanager,19.39999962,10-20
21866,PRWI 4,2014,White-breasted Nuthatch,19.20000076,10-20
21867,PRWI 4,2014,Yellow-billed Cuckoo,19.20000076,10-20
21868,PRWI 4,2014,Acadian Flycatcher,19.20000076,10-20
21869,PRWI 4,2014,Acadian Flycatcher,19.20000076,10-20
21870,PRWI 4,2014,Blue Jay,19.20000076,10-20
21871,PRWI 4,2014,Common Grackle,19.20000076,10-20
21872,PRWI 4,2014,Eastern Wood-Pewee,19.20000076,10-20
21873,PRWI 4,2014,Ovenbird,19.20000076,10-20
21874,PRWI 4,2014,Red-bellied Woodpecker,19.20000076,10-20
21875,PRWI 4,2014,Red-eyed Vireo,19.20000076,10-20
21876,PRWI 4,2014,Scarlet Tanager,19.20000076,10-20
21877,PRWI 4,2014,Wood Thrush,19.20000076,10-20
21878,PRWI 4,2014,Wood Thrush,19.20000076,10-20
21879,PRWI 1,2014,American Robin,19.0,10-20
21880,PRWI 1,2014,Acadian Flycatcher,19.0,10-20
21881,PRWI 1,2014,Acadian Flycatcher,19.0,10-20
21882,PRWI 1,2014,Blue-gray Gnatcatcher,19.0,10-20
21883,PRWI 1,2014,Common Grackle,19.0,10-20
21884,PRWI 1,2014,Eastern Wood-Pewee,19.0,10-20
21885,PRWI 1,2014,Eastern Wood-Pewee,19.0,10-20
21886,PRWI 1,2014,Eastern Tufted Titmouse,19.0,10-20
21887,PRWI 1,2014,Louisiana Waterthrush,19.0,10-20
21888,PRWI 1,2014,Ovenbird,19.0,10-20
21889,PRWI 1,2014,Red-bellied Woodpecker,19.0,10-20
21890,PRWI 1,2014,Red-eyed Vireo,19.0,10-20
21891,PRWI 1,2014,Scarlet Tanager,19.0,10-20
21892,PRWI 1,2014,Wood Thrush,19.0,10-20
21893,PRWI 1,2014,Yellow-billed Cuckoo,19.0,10-20
21894,PRWI 1,2014,White-breasted Nuthatch,19.0,10-20
21895,PRWI 2,2014,Yellow-billed Cuckoo,19.60000038,10-20
21896,PRWI 2,2014,Wood Thrush,19.60000038,10-20
21897,PRWI 2,2014,Acadian Flycatcher,19.60000038,10-20
21898,PRWI 2,2014,Red-eyed Vireo,19.60000038,10-20
21899,PRWI 2,2014,Eastern Tufted Titmouse,19.60000038,10-20
21900,PRWI 2,2014,Eastern Wood-Pewee,19.60000038,10-20
21901,PRWI 2,2014,Carolina Chickadee,19.60000038,10-20
21902,PRWI 2,2014,Blue Jay,19.60000038,10-20
21903,PRWI 2,2014,Ovenbird,19.60000038,10-20
21904,PRWI 2,2014,Blue-gray Gnatcatcher,19.60000038,10-20
21905,PRWI 2,2014,Wood Thrush,19.60000038,10-20
21906,PRWI 2,2014,White-breasted Nuthatch,19.60000038,10-20
21907,PRWI 2,2014,Blue Jay,19.60000038,10-20
21908,PRWI 2,2014,Acadian Flycatcher,20.70000076,20-30
21909,PRWI 2,2014,Blue-gray Gnatcatcher,20.70000076,20-30
21910,PRWI 2,2014,Eastern Wood-Pewee,20.70000076,20-30
21911,PRWI 2,2014,Eastern Wood-Pewee,20.70000076,20-30
21912,PRWI 2,2014,Ovenbird,20.70000076,20-30
21913,PRWI 2,2014,Red-eyed Vireo,20.70000076,20-30
21914,PRWI 2,2014,Wood Thrush,20.70000076,20-30
21915,PRWI 2,2014,Yellow-billed Cuckoo,20.70000076,20-30
21916,PRWI 2,2014,Eastern Tufted Titmouse,20.70000076,20-30
21917,PRWI 2,2014,Red-eyed Vireo,20.70000076,20-30
21918,PRWI 2,2014,Pileated Woodpecker,20.70000076,20-30
21919,PRWI 3,2014,Acadian Flycatcher,19.29999924,10-20
21920,PRWI 3,2014,Eastern Tufted Titmouse,19.29999924,10-20
21921,PRWI 3,2014,Eastern Wood-Pewee,19.29999924,10-20
21922,PRWI 3,2014,Downy Woodpecker,19.29999924,10-20
21923,PRWI 3,2014,Common Yellowthroat,19.29999924,10-20
21924,PRWI 3,2014,Carolina Wren,19.29999924,10-20
21925,PRWI 3,2014,Carolina Wren,19.29999924,10-20
21926,PRWI 3,2014,American Robin,19.29999924,10-20
21927,PRWI 3,2014,Louisiana Waterthrush,19.29999924,10-20
21928,PRWI 3,2014,Louisiana Waterthrush,19.29999924,10-20
21929,PRWI 3,2014,Blue-gray Gnatcatcher,19.29999924,10-20
21930,PRWI 3,2014,White-breasted Nuthatch,19.29999924,10-20
21931,PRWI 3,2014,Hooded Warbler,19.29999924,10-20
21932,PRWI 3,2014,Wood Thrush,19.29999924,10-20
21933,PRWI 3,2014,Scarlet Tanager,19.29999924,10-20
21934,PRWI 3,2014,Red-eyed Vireo,19.29999924,10-20
21935,PRWI 3,2014,Ovenbird,19.29999924,10-20
21936,PRWI 3,2014,Ovenbird,19.29999924,10-20
21937,PRWI 3,2014,Northern Parula,19.29999924,10-20
21938,PRWI 3,2014,Yellow-billed Cuckoo,19.29999924,10-20
21939,PRWI 4,2014,Mourning Dove,20.0,10-20
21940,PRWI 4,2014,Ovenbird,20.0,10-20
21941,PRWI 4,2014,Red-bellied Woodpecker,20.0,10-20
21942,PRWI 4,2014,Red-eyed Vireo,20.0,10-20
21943,PRWI 4,2014,Scarlet Tanager,20.0,10-20
21944,PRWI 4,2014,Acadian Flycatcher,20.0,10-20
21945,PRWI 4,2014,American Crow,20.0,10-20
21946,PRWI 4,2014,Yellow-throated Vireo,20.0,10-20
21947,PRWI 4,2014,Eastern Wood-Pewee,20.0,10-20
21948,PRWI 4,2014,Ovenbird,20.0,10-20
21949,PRWI 4,2014,Scarlet Tanager,20.0,10-20
21950,PRWI 4,2014,White-breasted Nuthatch,20.0,10-20
